#KO	geneTPM	geneNAME
K06351	3.43602	kipI; inhibitor of KinA
K01141	201.744	sbcB, exoI; exodeoxyribonuclease I [EC:3.1.11.1]
K01142	645.972	E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]
K05020	26.0156	opuD, betL; glycine betaine transporter
K15545	166.892	mlc; transcriptional regulator of PTS gene
K19421	1.47258	epsC; polysaccharide biosynthesis protein EpsC
K02926	453.064	RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K19422	28.4699	epsD; glycosyltransferase EpsD [EC:2.4.-.-]
K01147	454.046	rnb; exoribonuclease II [EC:3.1.13.1]
K19423	15.2167	epsE; glycosyltransferase EpsE [EC:2.4.-.-]
K19424	35.3419	epsF; glycosyltransferase EpsF [EC:2.4.-.-]
K19428	347.529	epsL; sugar transferase EpsL [EC:2.-.-.-]
K03790	666.588	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
K03791	31.9059	K03791; putative chitinase
K03793	1.96344	PTR1; pteridine reductase [EC:1.5.1.33]
K03795	10.3081	cbiX; sirohydrochlorin cobaltochelatase [EC:4.99.1.3]
K03796	18.1618	bax; Bax protein
K03797	1000.37	E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]
K03798	1225.68	ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]
K03799	214.997	htpX; heat shock protein HtpX [EC:3.4.24.-]
K07681	271.446	vraS; two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS [EC:2.7.13.3]
K01601	10.3081	rbcL, cbbL; ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]
K07684	75.5925	narL; two-component system, NarL family, nitrate/nitrite response regulator NarL
K07685	80.0102	narP; two-component system, NarL family, nitrate/nitrite response regulator NarP
K07686	19.1435	uhpA; two-component system, NarL family, uhpT operon response regulator UhpA
K12982	119.279	opsX; heptosyltransferase I [EC:2.4.-.-]
K12983	6.87204	waaV; UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase [EC:2.4.1.-]
K12984	166.892	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]
K01607	390.725	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]
K18104	187.999	abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]
K01609	198.308	trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]
K16870	7.3629	wbbL; N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]
K02470	1265.44	gyrB; DNA gyrase subunit B [EC:5.6.2.2]
K02471	349.002	bacA, bclA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein
K16872	3.43602	E2.3.1.207; beta-ketodecanoyl-[acyl-carrier-protein] synthase [EC:2.3.1.207]
K02472	167.874	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]
K02473	31.9059	wbpP; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase [EC:5.1.3.7 5.1.3.-]
K02474	235.122	wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]
K20391	9.32634	plcR; HTH-type transcriptional regulator, pleiotropic regulator of extracellular virulence genes
K02475	33.3785	K02475; two-component system, CitB family, response regulator
K02476	54.4855	K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
K02477	21.107	K02477; two-component system, LytTR family, response regulator
K02478	6.87204	K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
K02479	155.112	K02479; two-component system, NarL family, response regulator
K02931	467.79	RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K01151	243.467	nfo; deoxyribonuclease IV [EC:3.1.21.2]
K15552	3.92688	tauC; taurine transport system permease protein
K01152	23.5613	isftu1; isftu1 transposase
K02933	583.142	RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K01153	1972.77	hsdR; type I restriction enzyme, R subunit [EC:3.1.21.3]
K15553	153.148	ssuA; sulfonate transport system substrate-binding protein
K15554	4.41774	ssuC; sulfonate transport system permease protein
K01154	1867.72	hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]
K15555	42.7048	ssuB; sulfonate transport system ATP-binding protein [EC:7.6.2.14]
K02935	610.63	RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12
K01155	192.417	E3.1.21.4; type II restriction enzyme [EC:3.1.21.4]
K19430	61.8484	epsN; pyridoxal phosphate-dependent aminotransferase EpsN [EC:2.6.1.-]
K01156	1084.8	res; type III restriction enzyme [EC:3.1.21.5]
K02939	503.132	RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K01159	259.174	ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]
K20859	27.4882	phnPP; phosphoribosyl 1,2-cyclic phosphate 1,2-diphosphodiesterase [EC:3.1.4.57]
K01610	313.66	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]
K01611	7.85376	speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]
K07693	148.24	desR; two-component system, NarL family, response regulator DesR
K12990	15.7075	rfbF, rhlC; rhamnosyltransferase [EC:2.4.1.-]
K07694	241.994	vraR; two-component system, NarL family, vancomycin resistance associated response regulator VraR
K01613	492.824	psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]
K07696	1.96344	nreC; two-component system, NarL family, response regulator NreC
K12992	3.43602	rfbN, wbaN; O-antigen biosynthesis alpha-1,3-rhamnosyltransferase [EC:2.4.1.377]
K01615	18.1618	gcdA; glutaconyl-CoA decarboxylase subunit alpha [EC:7.2.4.5]
K01616	12.2715	kgd; multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61]
K12995	11.7806	wbdC, mtfC; O-antigen biosynthesis alpha-1,3-mannosyltransferase [EC:2.4.1.348 2.4.1.-]
K07699	20.6161	spo0A; two-component system, response regulator, stage 0 sporulation protein A
K12996	263.101	rgpA; rhamnosyltransferase [EC:2.4.1.-]
K01619	524.239	deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]
K12997	173.765	rgpB; rhamnosyltransferase [EC:2.4.1.-]
K12998	20.1253	rgpE; glucosyltransferase [EC:2.4.1.-]
K12999	343.602	rgpI; glucosyltransferase [EC:2.4.1.-]
K18118	118.788	aarC, cat1; succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]
K18119	59.8849	sucD; succinate-semialdehyde dehydrogenase [EC:1.2.1.76]
K02481	107.989	flgR; two-component system, NtrC family, response regulator
K02482	25.0339	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
K02483	349.002	K02483; two-component system, OmpR family, response regulator
K02484	214.506	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
K10804	2.4543	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]
K10805	43.1957	tesB; acyl-CoA thioesterase II [EC:3.1.2.-]
K10806	180.637	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]
K10807	8.83548	RRM1; ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1]
K02488	112.407	pleD; two-component system, cell cycle response regulator [EC:2.7.7.65]
K06373	71.6656	spmA; spore maturation protein A
K06374	14.7258	spmB; spore maturation protein B
K06378	4.41774	spoIIAA; stage II sporulation protein AA (anti-sigma F factor antagonist)
K06379	3.43602	spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]
K01160	4.41774	rusA; crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]
K01161	36.3237	E3.1.25.1; deoxyribonuclease (pyrimidine dimer) [EC:3.1.25.1]
K01163	69.7021	K01163; uncharacterized protein
K20861	15.7075	ybjI; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]
K02945	931.162	RP-S1, rpsA; small subunit ribosomal protein S1
K20862	2.94516	yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]
K02946	615.048	RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K01166	91.3	RNASET2; ribonuclease T2 [EC:4.6.1.19]
K02948	408.396	RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K20866	30.4333	yihX; glucose-1-phosphatase [EC:3.1.3.10]
K19449	26.9973	sinR; XRE family transcriptional regulator, master regulator for biofilm formation
K10353	148.24	E2.7.1.76, dak; deoxyadenosine kinase [EC:2.7.1.76]
K01620	307.769	ltaE; threonine aldolase [EC:4.1.2.48]
K01621	98.6629	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]
K01623	106.517	ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K01624	814.337	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K01625	481.534	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]
K18120	108.48	4hbD, abfH; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]
K05501	76.0833	slmA, ttk; TetR/AcrR family transcriptional regulator
K01626	728.927	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K01627	245.921	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
K18122	147.258	cat2, abfT; 4-hydroxybutyrate CoA-transferase [EC:2.8.3.-]
K01628	98.6629	fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]
K01629	316.114	rhaD; rhamnulose-1-phosphate aldolase [EC:4.1.2.19]
K02492	308.751	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
K02493	602.285	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K02494	146.276	lolB; outer membrane lipoprotein LolB
K02495	85.4097	hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]
K02496	277.336	hemX; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K02498	215.488	hemY; HemY protein
K16898	899.256	addA; ATP-dependent helicase/nuclease subunit A [EC:5.6.2.4 3.1.-.-]
K02499	247.884	yabN; tetrapyrrole methylase family protein / MazG family protein
K16899	864.405	addB; ATP-dependent helicase/nuclease subunit B [EC:5.6.2.4 3.1.-.-]
K10819	27.979	E2.7.13.3; histidine kinase [EC:2.7.13.3]
K06381	13.2532	spoIID; stage II sporulation protein D
K06382	22.5796	spoIIE; stage II sporulation protein E [EC:3.1.3.16]
K06383	28.4699	spoIIGA; stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]
K06385	5.39946	spoIIP; stage II sporulation protein P
K11685	86.3914	stpA; DNA-binding protein StpA
K11686	10.7989	racA; chromosome-anchoring protein RacA
K11688	19.1435	dctP; C4-dicarboxylate-binding protein DctP
K11689	2.94516	dctQ; C4-dicarboxylate transporter, DctQ subunit
K22103	178.182	glcR; DeoR family transcriptional regulator, carbon catabolite repression regulator
K22105	106.026	fabR; TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator
K02950	600.322	RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K02952	487.424	RP-S13, rpsM; small subunit ribosomal protein S13
K01173	18.6527	ENDOG; endonuclease G, mitochondrial
K01174	10.3081	nuc; micrococcal nuclease [EC:3.1.31.1]
K02954	429.503	RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14
K01175	164.438	ybfF; esterase [EC:3.1.-.-]
K15576	2.4543	nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein
K01176	951.778	AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]
K02956	630.755	RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15
K15577	3.43602	nrtB, nasE, cynB; nitrate/nitrite transport system permease protein
K01178	14.7258	SGA1; glucoamylase [EC:3.2.1.3]
K15578	5.39946	nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:7.3.2.4]
K01179	119.77	E3.2.1.4; endoglucanase [EC:3.2.1.4]
K02959	459.936	RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16
K01630	5.39946	garL; 2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]
K01633	206.652	folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]
K01634	9.32634	SGPL1, DPL1; sphinganine-1-phosphate aldolase [EC:4.1.2.27]
K01635	481.534	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]
K01637	10.7989	E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]
K01638	19.6344	aceB, glcB; malate synthase [EC:2.3.3.9]
K18133	163.456	K18133, porB; major outer membrane protein P.IB
K01639	198.798	E4.1.3.3, nanA, NPL; N-acetylneuraminate lyase [EC:4.1.3.3]
K05515	477.116	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K05516	37.7962	cbpA; curved DNA-binding protein
K18136	35.3419	acrR; TetR/AcrR family transcriptional regulator, multidrug resistance operon repressor
K18138	748.071	acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump
K18139	166.402	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system
K10823	290.589	oppF; oligopeptide transport system ATP-binding protein
K10824	8.34462	nikE, cntF; nickel transport system ATP-binding protein [EC:7.2.2.11]
K06390	11.2898	spoIIIAA; stage III sporulation protein AA
K06391	10.7989	spoIIIAB; stage III sporulation protein AB
K00311	192.908	ETFDH; electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]
K11690	23.0704	dctM; C4-dicarboxylate transporter, DctM subunit
K06394	9.32634	spoIIIAE; stage III sporulation protein AE
K06396	0	spoIIIAG; stage III sporulation protein AG
K00316	40.7414	spdH; spermidine dehydrogenase [EC:1.5.99.6]
K11693	24.0521	femX, fmhB; peptidoglycan pentaglycine glycine transferase (the first glycine) [EC:2.3.2.16]
K06397	7.3629	spoIIIAH; stage III sporulation protein AH
K11694	20.6161	femA; peptidoglycan pentaglycine glycine transferase (the second and third glycine) [EC:2.3.2.17]
K06398	43.1957	spoIVA; stage IV sporulation protein A
K06399	45.65	spoIVB; stage IV sporulation protein B [EC:3.4.21.116]
K00318	13.2532	PRODH, fadM, putB; proline dehydrogenase [EC:1.5.5.2]
K15580	1321.89	oppA, mppA; oligopeptide transport system substrate-binding protein
K01181	36.8145	E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]
K02961	279.299	RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17
K15581	274.391	oppB; oligopeptide transport system permease protein
K01182	368.145	IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]
K15582	164.929	oppC; oligopeptide transport system permease protein
K02963	417.231	RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18
K01183	71.6656	E3.2.1.14; chitinase [EC:3.2.1.14]
K15583	355.383	oppD; oligopeptide transport system ATP-binding protein
K15584	95.2269	nikA, cntA; nickel transport system substrate-binding protein
K15585	19.1435	nikB, cntB; nickel transport system permease protein
K20881	1.47258	yrfG; GMP/IMP 5'-nucleotidase [EC:3.1.3.-]
K02965	345.075	RP-S19, rpsS; small subunit ribosomal protein S19
K01185	112.898	E3.2.1.17; lysozyme [EC:3.2.1.17]
K15586	19.6344	nikC, cntC; nickel transport system permease protein
K20882	42.7048	hadA; (R)-2-hydroxy-4-methylpentanoate CoA-transferase [EC:2.8.3.24]
K01186	293.044	NEU1; sialidase-1 [EC:3.2.1.18]
K15587	14.2349	nikD, cntD; nickel transport system ATP-binding protein [EC:7.2.2.11]
K02967	668.552	RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K01187	620.938	malZ; alpha-glucosidase [EC:3.2.1.20]
K01188	6.87204	E3.2.1.21; beta-glucosidase [EC:3.2.1.21]
K02968	525.22	RP-S20, rpsT; small subunit ribosomal protein S20
K20885	11.7806	K20885; beta-1,2-mannobiose phosphorylase / 1,2-beta-oligomannan phosphorylase [EC:2.4.1.339 2.4.1.340]
K06857	30.4333	tupC, vupC; tungstate transport system ATP-binding protein [EC:7.3.2.6]
K14260	477.116	alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]
K01640	18.6527	HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]
K14261	41.2323	alaC; alanine-synthesizing transaminase [EC:2.6.1.-]
K01641	339.184	HMGCS; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
K01643	193.89	citF; citrate lyase subunit alpha / citrate CoA-transferase [EC:2.8.3.10]
K01644	103.571	citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]
K05520	333.785	pfpI; protease I [EC:3.5.1.124]
K01646	42.7048	citD; citrate lyase subunit gamma (acyl carrier protein)
K05522	1.96344	nei; endonuclease VIII [EC:3.2.2.- 4.2.99.18]
K14267	70.6839	dapC; N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]
K01647	444.719	CS, gltA; citrate synthase [EC:2.3.3.1]
K05524	7.3629	fdxA; ferredoxin
K01649	500.677	leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]
K18147	9.8172	adeC; outer membrane protein, multidrug efflux system
K05527	81.4828	bolA; BolA family transcriptional regulator, general stress-responsive regulator
K18148	10.3081	rtcB; release factor H-coupled RctB family protein
K10830	53.5038	psaB, scaC, sloA; manganese/zinc transport system ATP-binding protein [EC:7.2.2.5]
K00322	4.41774	sthA, udhA; NAD(P) transhydrogenase [EC:1.6.1.1]
K00323	6.87204	NNT; H+-translocating NAD(P) transhydrogenase [EC:1.6.1.2 7.1.1.1]
K00324	481.534	pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
K00325	461.409	pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
K14729	5.39946	FOX2; multifunctional beta-oxidation protein [EC:4.2.1.- 1.1.1.-]
K02970	503.132	RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21
K01190	765.742	lacZ; beta-galactosidase [EC:3.2.1.23]
K01191	514.912	MAN2C1; alpha-mannosidase [EC:3.2.1.24]
K01192	97.6812	E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]
K22129	21.5978	dtnK, denK; D-threonate/D-erythronate kinase [EC:2.7.1.219 2.7.1.220]
K01193	650.39	INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]
K01195	214.506	uidA, GUSB; beta-glucuronidase [EC:3.2.1.31]
K01197	183.582	hya; hyaluronoglucosaminidase [EC:3.2.1.35]
K01198	174.255	xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]
K15598	52.522	thiY; putative hydroxymethylpyrimidine transport system substrate-binding protein
K15599	29.4516	thiX; putative hydroxymethylpyrimidine transport system permease protein
K06861	231.195	lptB; lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]
K06864	10.7989	larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
K06866	94.736	grcA; autonomous glycyl radical cofactor
K06867	61.3575	K06867; uncharacterized protein
K01652	680.332	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
K01653	291.08	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]
K01654	420.667	neuB, nnaB; N-acetylneuraminate synthase [EC:2.5.1.56]
K14274	95.2269	xylC; xylono-1,5-lactonase [EC:3.1.1.110]
K01657	421.649	trpE; anthranilate synthase component I [EC:4.1.3.27]
K01658	244.448	trpG; anthranilate synthase component II [EC:4.1.3.27]
K01659	114.861	prpC; 2-methylcitrate synthase [EC:2.3.3.5]
K05539	229.723	dusA; tRNA-dihydrouridine synthase A [EC:1.-.-.-]
K10843	3.43602	ERCC3, XPB; DNA excision repair protein ERCC-3 [EC:5.6.2.4]
K00330	15.2167	nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]
K00331	53.0129	nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]
K00332	50.5586	nuoC; NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]
K00333	138.423	nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]
K00334	100.626	nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]
K00335	168.365	nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]
K00336	322.986	nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]
K00337	156.094	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]
K00338	132.532	nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]
